Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF
10/31/2023 10:00,25.5,47,470,23.3,0,0,322
10/31/2023 11:00,24.6,46,427,21.1,0,0,172
10/31/2023 12:00,23.9,50,433,22.2,0,0,142
10/31/2023 13:00,25.6,39,426,24.1,0,0,130
10/31/2023 14:00,27.5,32,401,25.6,0,0,99
10/31/2023 15:00,27.3,28,396,24.5,0,0,49
10/31/2023 16:00,26,37,413,23.1,0,0,97
10/31/2023 17:00,24.4,54,409,20.9,0,0,6
10/31/2023 18:00,21.9,62,436,18.6,0,0,0
10/31/2023 19:00,21.2,64,447,18,0,0,0
10/31/2023 20:00,20.5,64,458,17.3,0,0,0
10/31/2023 21:00,19.9,63,477,16.7,0,0,0
10/31/2023 22:00,19.3,63,489,16.1,0,0,0
10/31/2023 23:00,18.8,63,500,15.5,0,0,0
11/01/2023 0:00,18.4,63,495,15.2,0,0,0
11/01/2023 1:00,18.2,62,497,14.9,0,0,0
11/01/2023 2:00,17.9,62,502,14.7,0,0,0
11/01/2023 3:00,18,65,498,15.2,0,0,0
11/01/2023 4:00,18.8,66,496,16,0,0,0
11/01/2023 5:00,19.5,68,498,16.7,0,0,0
11/01/2023 6:00,19.9,69,498,17,0,0,0
11/01/2023 7:00,19.8,67,506,16.9,0,0,5
11/01/2023 8:00,21.2,66,504,19.5,0,0,103
11/01/2023 9:00,25.5,53,433,24.9,0,0,270
11/01/2023 10:00,26.4,50,409,24.8,0,0,337
11/01/2023 11:00,28.7,44,412,28,0,0,712
11/01/2023 12:00,30.9,40,413,30,0,0,410
11/01/2023 13:00,30.8,41,415,28.2,0,0,118
11/01/2023 14:00,29.1,44,416,26.7,0,0,84
11/01/2023 15:00,29,44,413,27.5,0,0,198
11/01/2023 16:00,28.1,44,407,25.6,0,0,92
11/01/2023 17:00,25.8,51,412,22.8,0,0,6
11/01/2023 18:00,23.9,63,427,20.3,0,0,0
11/01/2023 19:00,22.7,67,435,19.8,0,0,0
11/01/2023 20:00,22.6,66,457,19.6,0,0,0
11/01/2023 21:00,22.3,65,499,19.2,0,0,0
11/01/2023 22:00,22.1,65,517,18.9,0,0,0
11/01/2023 23:00,21.7,65,522,18.6,0,0,0
11/02/2023 0:00,21.4,65,520,18.3,0,0,0
11/02/2023 1:00,21.2,65,528,18,0,0,0
11/02/2023 2:00,20.9,64,533,17.7,0,0,0
11/02/2023 3:00,20.6,64,527,17.5,0,0,0
11/02/2023 4:00,20.4,64,535,17.3,0,0,0
11/02/2023 5:00,20.1,64,536,16.9,0,0,0
11/02/2023 6:00,19.9,64,546,16.8,0,0,0
11/02/2023 7:00,19.7,65,538,16.8,0,0,4
11/02/2023 8:00,20.9,65,543,19.2,0,0,104
11/02/2023 9:00,24.3,59,454,25.9,0,0,162
11/02/2023 10:00,28.1,44,424,25.3,0,0,126
11/02/2023 11:00,28,39,422,25.9,0,0,150
11/02/2023 12:00,29.8,35,408,27.6,0,0,136
11/02/2023 13:00,30.5,30,407,28.7,0,0,141
11/02/2023 14:00,31,30,408,28.5,0,0,109
11/02/2023 15:00,30.5,31,426,27.8,0,0,62
11/02/2023 16:00,28.8,35,408,25.6,0,0,23
11/02/2023 17:00,26.2,38,418,22.9,0,0,0
11/02/2023 18:00,22.7,59,417,19.8,0,0,0
11/02/2023 19:00,22,65,426,19.1,0,0,0
11/02/2023 20:00,21.7,64,439,18.5,0,0,0
11/02/2023 21:00,21.2,64,462,18.2,0,0,0
11/02/2023 22:00,20.6,64,464,17.5,0,0,0
11/02/2023 23:00,20,63,480,16.9,0,0,0
11/03/2023 0:00,19.5,63,494,16.5,0,0,0
11/03/2023 1:00,19.2,63,497,16.2,0,0,0
11/03/2023 2:00,18.9,64,502,16,0,0,0
11/03/2023 3:00,19,65,511,16.2,0,0,0
11/03/2023 4:00,19.5,64,514,16.5,0,0,0
11/03/2023 5:00,19.2,65,526,16.3,0,0,0
11/03/2023 6:00,19.9,66,528,16.9,0,0,0
11/03/2023 7:00,19.8,65,528,16.8,0,0,4
11/03/2023 8:00,20.9,68,534,19,0,0,102
11/03/2023 9:00,26,50,416,25.1,0,0,618
11/03/2023 10:00,27.9,47,406,25.9,0,0,214
11/03/2023 11:00,27.1,49,400,24.3,0,0,105
11/03/2023 12:00,27.4,49,398,24.9,0,0,103
11/03/2023 13:00,26.8,52,403,24.3,0,0,139
11/03/2023 14:00,28.1,47,404,25.1,0,0,48
11/03/2023 15:00,27.9,47,401,25.4,0,0,56
11/03/2023 16:00,26.8,56,398,24.1,0,0,25
11/03/2023 17:00,25.3,63,410,22.5,0,0,0
11/03/2023 18:00,23.7,71,416,21,0,0,0
11/03/2023 19:00,22.5,74,425,19.7,0,0,0
11/03/2023 20:00,22.3,72,429,19.3,0,0,0
11/03/2023 21:00,21.9,72,442,19,0,0,0
11/03/2023 22:00,22.4,73,455,19.5,0,0,0
11/03/2023 23:00,21.9,72,462,18.8,0,0,0
11/04/2023 0:00,21.8,71,477,18.6,0,0,0
11/04/2023 1:00,22,73,484,19.1,0,0,0
11/04/2023 2:00,22.2,74,489,19.3,0,0,0
11/04/2023 3:00,22.1,75,496,19.4,0,0,0
11/04/2023 4:00,22.3,75,496,19.3,0,0,0
11/04/2023 5:00,22.2,74,500,19.3,0,0,0
11/04/2023 6:00,22.1,75,512,19.2,0,0,0
11/04/2023 7:00,21.8,75,515,19,0,0,0
11/04/2023 8:00,22.8,74,506,20.4,0,0,62
11/04/2023 9:00,25.1,71,505,23.1,0,0,199
11/04/2023 10:00,27.4,59,413,26.4,0,0,364
11/04/2023 11:00,27.9,57,416,25.4,0,0,286
11/04/2023 12:00,27.1,59,399,23.8,0,0,23
11/04/2023 13:00,26.1,63,406,23.5,0,0,29
11/04/2023 14:00,26.1,66,407,23.8,0,0,50
11/04/2023 15:00,27.9,57,403,25.5,0,0,213
11/04/2023 16:00,26.7,59,411,24.1,0,0,88
11/04/2023 17:00,25.3,67,417,22.4,0,0,0
11/04/2023 18:00,23.4,74,424,20.6,0,0,0
11/04/2023 19:00,22.7,76,444,20,0,0,0
11/04/2023 20:00,22.5,76,452,19.9,0,0,0
11/04/2023 21:00,22.4,74,468,19.6,0,0,0
11/04/2023 22:00,22.1,74,467,19.5,0,0,0
11/04/2023 23:00,22.2,75,476,19.4,0,0,0
11/05/2023 0:00,22.1,73,489,19.2,0,0,0
11/05/2023 1:00,22,73,491,19.2,0,0,0
11/05/2023 2:00,22.1,73,507,19.5,0,0,0
11/05/2023 3:00,22,74,500,19.3,0,0,0
11/05/2023 4:00,21.9,74,512,19.2,0,0,0
11/05/2023 5:00,22,74,505,19.3,0,0,0
11/05/2023 6:00,22,75,516,19.4,0,0,0
11/05/2023 7:00,22,74,517,19.3,0,0,2
11/05/2023 8:00,22.5,75,518,20.2,0,0,68
11/05/2023 9:00,26.3,63,438,26.2,0,0,668
11/05/2023 10:00,26.4,57,401,25.2,0,0,348
11/05/2023 11:00,27.5,52,401,24.6,0,0,40
11/05/2023 12:00,27.9,50,402,26.4,0,0,157
11/05/2023 13:00,27.3,48,406,25.5,0,0,163
11/05/2023 14:00,27.1,46,401,24.6,0,0,68
11/05/2023 15:00,25.8,57,400,23.2,0,0,47
11/05/2023 16:00,24.5,68,404,21.6,0,0,9
11/05/2023 17:00,23.3,73,407,20.6,0,0,0
11/05/2023 18:00,22.7,76,413,20.1,0,0,0
11/05/2023 19:00,22.5,76,427,20.1,0,0,0
11/05/2023 20:00,22.4,76,424,19.8,0,0,0
11/05/2023 21:00,22.6,77,429,20,0,0,0
11/05/2023 22:00,22.6,78,430,20.1,0,0,0
11/05/2023 23:00,22.8,79,430,20.5,0,0,0
11/06/2023 0:00,23.4,79,432,21,0,0,0
11/06/2023 1:00,23.8,78,437,21.3,0,0,0
11/06/2023 2:00,23.5,79,435,20.9,0,0,0
11/06/2023 3:00,23.2,79,430,20.7,0,0,0
11/06/2023 4:00,23.1,79,435,20.6,0,0,0
11/06/2023 5:00,23.1,80,442,20.6,0,0,0
11/06/2023 6:00,22.9,80,446,20.4,0,0,0
11/06/2023 7:00,22.7,79,449,20.1,0,0,0
11/06/2023 8:00,22.6,79,454,20,0,0,2
11/06/2023 9:00,22.7,75,455,19.9,0,0,0
11/06/2023 10:00,22.9,74,456,20.5,0,0,100
11/06/2023 11:00,24.4,73,440,22,0,0,77
11/06/2023 12:00,27.1,49,422,24.9,0,0,384
11/06/2023 13:00,27.1,55,411,28.5,0,0,467
11/06/2023 14:00,26.5,38,421,24.7,0,0,648
11/06/2023 15:00,26.2,44,426,25,0,0,306
11/06/2023 16:00,26.8,50,429,23.7,0,0,126
11/06/2023 17:00,23,61,417,19.7,0,0,1
11/06/2023 18:00,20.8,63,422,17.2,0,0,0
11/06/2023 19:00,20.6,66,425,17.8,0,0,0
11/06/2023 20:00,20.2,65,428,17.3,0,0,0
11/06/2023 21:00,19.8,63,433,16.3,0,0,0
11/06/2023 22:00,19.7,65,427,16.9,0,0,0
11/06/2023 23:00,19.5,63,429,16.5,0,0,0
11/07/2023 0:00,18.6,63,435,15.6,0,0,0
11/07/2023 1:00,18.1,63,435,15.2,0,0,0
11/07/2023 2:00,18,65,427,15.3,0,0,0
11/07/2023 3:00,18.6,67,435,16,0,0,0
11/07/2023 4:00,18.5,66,438,15.6,0,0,0
11/07/2023 5:00,18.4,65,442,15.5,0,0,0
11/07/2023 6:00,18.1,65,440,15.2,0,0,0
11/07/2023 7:00,18.2,66,446,15.5,0,0,0
11/07/2023 8:00,18.6,67,451,15.9,0,0,38
11/07/2023 9:00,21.7,65,454,20.5,0,0,378
11/07/2023 10:00,26.1,55,423,21.2,0,0,249
11/07/2023 11:00,27.9,26,416,22.6,0,0,213
11/07/2023 12:00,22.6,32,404,22.4,0,0,363
11/07/2023 13:00,26.7,30,407,28.1,0,0,301
11/07/2023 14:00,28.5,28,415,27.6,0,0,668
11/07/2023 15:00,28.2,30,410,26.9,0,0,216
11/07/2023 16:00,26.8,44,412,23.4,0,0,132
11/07/2023 17:00,21,57,401,18.3,0,0,3
11/07/2023 18:00,19.4,57,415,16.3,0,0,0
11/07/2023 19:00,17.9,58,434,14.8,0,0,0
11/07/2023 20:00,16.4,58,439,13.5,0,0,0
11/07/2023 21:00,15.5,58,441,12.7,0,0,0
11/07/2023 22:00,14.9,58,443,12.1,0,0,0
11/07/2023 23:00,14.4,58,443,11.6,0,0,0
11/08/2023 0:00,13.9,59,441,11.1,0,0,0
11/08/2023 1:00,13.5,59,454,10.7,0,0,0
11/08/2023 2:00,13.2,58,448,10.3,0,0,0
11/08/2023 3:00,12.8,59,455,10,0,0,0
11/08/2023 4:00,12.5,59,446,9.6,0,0,0
11/08/2023 5:00,12.3,58,447,9.4,0,0,0
11/08/2023 6:00,11.9,58,448,9.1,0,0,0
11/08/2023 7:00,11.7,59,448,9,0,0,0
11/08/2023 8:00,12.4,59,456,9.7,0,0,63
11/08/2023 9:00,13.6,46,398,15.2,0,0,269
11/08/2023 10:00,17,37,415,16.5,0,0,242
11/08/2023 11:00,19.5,33,411,17.4,0,0,353
11/08/2023 12:00,19.8,33,413,19.8,0,0,297
11/08/2023 13:00,21,31,413,19,0,0,307
11/08/2023 14:00,24.6,29,425,25.4,0,0,490
11/08/2023 15:00,24.7,31,426,22.6,0,0,190
11/08/2023 16:00,21.1,33,421,18.4,0,0,119
11/08/2023 17:00,19.3,42,426,16,0,0,0
11/08/2023 18:00,17.5,53,452,14.6,0,0,0
11/08/2023 19:00,16.5,57,453,13.6,0,0,0
11/08/2023 20:00,15.9,60,459,13.1,0,0,0
11/08/2023 21:00,15.4,60,472,12.7,0,0,0
11/08/2023 22:00,15,61,476,12.3,0,0,0
11/08/2023 23:00,14.7,61,481,12.1,0,0,0
11/09/2023 0:00,14.5,61,488,12,0,0,0
11/09/2023 1:00,14.5,62,489,12,0,0,0
11/09/2023 2:00,14.7,62,481,12,0,0,0
11/09/2023 3:00,14.2,61,483,11.6,0,0,0
11/09/2023 4:00,13.9,62,474,11.3,0,0,0
11/09/2023 5:00,14,63,477,11.5,0,0,0
11/09/2023 6:00,14.7,63,481,12.1,0,0,0
11/09/2023 7:00,14.6,64,484,12.1,0,0,2
11/09/2023 8:00,16.8,66,492,14.9,0,0,49
11/09/2023 9:00,20.5,52,465,19,0,0,157
11/09/2023 10:00,22.5,49,420,21.1,0,0,396
11/09/2023 11:00,23.8,48,411,21.3,0,0,148
11/09/2023 12:00,22.7,54,408,20.1,0,0,111
11/09/2023 13:00,24.8,47,406,23.5,0,0,315
11/09/2023 14:00,25.7,48,411,23.2,0,0,220
11/09/2023 15:00,24,51,411,21.3,0,0,77
11/09/2023 16:00,23.5,55,413,20.6,0,0,12
11/09/2023 17:00,22.5,63,420,19.4,0,0,0
11/09/2023 18:00,22.3,66,437,19.2,0,0,0
11/09/2023 19:00,21.9,69,484,18.6,0,0,0
11/09/2023 20:00,21.8,71,507,18.7,0,0,0
11/09/2023 21:00,21.7,70,501,18.6,0,0,0
11/09/2023 22:00,21.8,71,501,18.7,0,0,0
11/09/2023 23:00,21.6,69,509,18.2,0,0,0
11/10/2023 0:00,20.6,67,493,17.3,0,0,0
11/10/2023 1:00,20,67,499,16.9,0,0,0
11/10/2023 2:00,19.8,67,489,16.7,0,0,0
11/10/2023 3:00,19.6,67,488,16.6,0,0,0
11/10/2023 4:00,19.3,66,485,16.3,0,0,0
11/10/2023 5:00,18.5,65,471,15.5,0,0,0
11/10/2023 6:00,17.7,64,474,14.8,0,0,0
11/10/2023 7:00,16.4,64,463,13.5,0,0,0
11/10/2023 8:00,16.8,62,469,14,0,0,34
11/10/2023 9:00,15.6,42,403,18.1,0,0,268
11/10/2023 10:00,16.1,37,398,15.2,0,0,243
11/10/2023 11:00,17.7,27,406,16.3,0,0,975
11/10/2023 12:00,17.3,27,398,17.1,0,0,392
11/10/2023 13:00,17.3,23,392,17.3,0,0,713
11/10/2023 14:00,17.7,27,397,17.8,0,0,358
11/10/2023 15:00,17.2,29,402,17.1,0,0,219
11/10/2023 16:00,16.1,24,407,13.3,0,0,135
11/10/2023 17:00,16.5,39,415,13.8,0,0,0
11/10/2023 18:00,15.3,50,427,12.3,0,0,0
11/10/2023 19:00,14.3,55,443,11.5,0,0,0
11/10/2023 20:00,13.4,55,435,10.7,0,0,0
11/10/2023 21:00,12.5,56,448,9.9,0,0,0
11/10/2023 22:00,11.8,55,442,9.2,0,0,0
11/10/2023 23:00,11.3,56,442,8.8,0,0,0
11/11/2023 0:00,11.1,56,452,8.5,0,0,0
11/11/2023 1:00,10.9,56,448,8.4,0,0,0
11/11/2023 2:00,10.7,56,443,8.1,0,0,0
11/11/2023 3:00,10.7,57,450,8.1,0,0,0
11/11/2023 4:00,10.3,56,446,7.7,0,0,0
11/11/2023 5:00,9.9,56,450,7.3,0,0,0
11/11/2023 6:00,9.6,56,449,7.1,0,0,0
11/11/2023 7:00,9.3,56,451,6.8,0,0,0
11/11/2023 8:00,9.9,58,459,7.5,0,0,64
11/11/2023 9:00,16,35,422,17.8,0,0,248
11/11/2023 10:00,14.9,37,422,12.8,0,0,150
11/11/2023 11:00,18.3,42,411,16.4,0,0,330
11/11/2023 12:00,16.5,29,408,14.1,0,0,248
11/11/2023 13:00,16.9,39,417,16.2,0,0,202
11/11/2023 14:00,20.5,45,413,18.2,0,0,173
11/11/2023 15:00,16.7,29,413,13.5,0,0,220
11/11/2023 16:00,16,32,410,13.5,0,0,107
11/11/2023 17:00,16.1,48,402,13.3,0,0,0
11/11/2023 18:00,14.4,55,412,11.1,0,0,0
11/11/2023 19:00,13.7,57,422,10.6,0,0,0
11/11/2023 20:00,13.5,58,428,10.6,0,0,0
11/11/2023 21:00,12.9,58,436,9.6,0,0,0
11/11/2023 22:00,11.8,57,445,8.7,0,0,0
11/11/2023 23:00,11.1,58,446,8.2,0,0,0
11/12/2023 0:00,10.7,58,451,7.7,0,0,0
11/12/2023 1:00,10.4,57,445,7.5,0,0,0
11/12/2023 2:00,10.3,59,452,7.5,0,0,0
11/12/2023 3:00,11.5,61,449,8.8,0,0,0
11/12/2023 4:00,12.5,61,456,9.6,0,0,0
11/12/2023 5:00,13,61,457,10,0,0,0
11/12/2023 6:00,11.8,58,458,8.4,0,0,0
11/12/2023 7:00,10.5,59,449,7.4,0,0,0
11/12/2023 8:00,11,60,451,8.8,0,0,81
11/12/2023 9:00,15.9,60,448,16.2,0,0,255
11/12/2023 10:00,16,42,408,14.5,0,0,203
11/12/2023 11:00,16.6,43,398,14.8,0,0,228
11/12/2023 12:00,16.1,40,393,16.1,0,0,367
11/12/2023 13:00,18.3,29,402,15.3,0,0,191
11/12/2023 14:00,17.7,34,397,15,0,0,210
11/12/2023 15:00,18.8,33,397,17.7,0,0,291
11/12/2023 16:00,17.6,45,402,14.2,0,0,68
11/12/2023 17:00,15.8,53,413,12.3,0,0,0
11/12/2023 18:00,14.2,56,413,11.3,0,0,0
11/12/2023 19:00,13.7,61,428,10.7,0,0,0
11/12/2023 20:00,12.9,57,431,9.9,0,0,0
11/12/2023 21:00,12.6,59,439,10,0,0,0
11/12/2023 22:00,12.2,59,435,9.4,0,0,0
11/12/2023 23:00,12.3,60,443,9.7,0,0,0
11/13/2023 0:00,12.2,59,453,9.3,0,0,0
11/13/2023 1:00,11,58,448,8.2,0,0,0
11/13/2023 2:00,11.3,58,452,8.3,0,0,0
11/13/2023 3:00,10.6,58,450,7.7,0,0,0
11/13/2023 4:00,9.8,57,447,6.9,0,0,0
11/13/2023 5:00,9.3,57,448,6.4,0,0,0
11/13/2023 6:00,8.9,57,451,5.9,0,0,0
11/13/2023 7:00,8.6,57,450,5.8,0,0,0
11/13/2023 8:00,8.8,58,447,6.2,0,0,51
11/13/2023 9:00,16,31,416,16.2,0,0,247
11/13/2023 10:00,18.7,33,424,17.4,0,0,538
11/13/2023 11:00,19.4,28,424,19.2,0,0,909
11/13/2023 12:00,16.9,29,412,15.4,0,0,315
11/13/2023 13:00,18.7,24,410,17.2,0,0,538
11/13/2023 14:00,17.9,29,414,18.4,0,0,581
11/13/2023 15:00,16.6,33,399,15.8,0,0,231
11/13/2023 16:00,16.3,33,398,13.8,0,0,102
11/13/2023 17:00,17,46,407,13.6,0,0,0
11/13/2023 18:00,14.8,53,421,10.8,0,0,0
11/13/2023 19:00,13.3,57,421,10,0,0,0
11/13/2023 20:00,12.2,57,430,9,0,0,0
11/13/2023 21:00,11.5,58,436,8.3,0,0,0
11/13/2023 22:00,11,58,440,7.9,0,0,0
11/13/2023 23:00,10.6,59,450,7.6,0,0,0
11/14/2023 0:00,10.3,58,450,7.2,0,0,0
11/14/2023 1:00,10,58,452,6.9,0,0,0
11/14/2023 2:00,10.2,60,443,7.4,0,0,0
11/14/2023 3:00,11.3,61,446,8.5,0,0,0
11/14/2023 4:00,12.3,62,455,9.4,0,0,0
11/14/2023 5:00,12.8,62,459,9.7,0,0,0
11/14/2023 6:00,12.6,61,457,9.4,0,0,0
11/14/2023 7:00,12.3,62,465,9.2,0,0,0
11/14/2023 8:00,13.2,62,466,10.4,0,0,67
11/14/2023 9:00,17.4,39,449,20,0,0,248
11/14/2023 10:00,17.3,37,401,16.6,0,0,666
11/14/2023 11:00,19.1,33,423,19.5,0,0,832
11/14/2023 12:00,20,32,413,17.6,0,0,342
11/14/2023 13:00,20.1,31,420,19.4,0,0,396
11/14/2023 14:00,19.6,34,421,20.4,0,0,537
11/14/2023 15:00,18.1,35,417,16.7,0,0,144
11/14/2023 16:00,16.7,40,419,13.9,0,0,63
11/14/2023 17:00,17.6,50,432,14.9,0,0,0
11/14/2023 18:00,17.8,56,451,14.6,0,0,0
11/14/2023 19:00,17.7,61,459,14.5,0,0,0
11/14/2023 20:00,17.6,63,459,14.5,0,0,0
11/14/2023 21:00,16.8,61,477,13.1,0,0,0
11/14/2023 22:00,15.1,61,473,11.7,0,0,0
11/14/2023 23:00,14.1,61,479,10.9,0,0,0
11/15/2023 0:00,13.5,60,482,10.5,0,0,0
11/15/2023 1:00,13.1,61,482,10,0,0,0
11/15/2023 2:00,13,62,483,10.2,0,0,0
11/15/2023 3:00,14.2,63,483,11.4,0,0,0
11/15/2023 4:00,15,64,489,12,0,0,0
11/15/2023 5:00,15.2,63,480,12.1,0,0,0
11/15/2023 6:00,14.8,63,496,11.6,0,0,0
11/15/2023 7:00,14.6,63,502,11.4,0,0,0
11/15/2023 8:00,14.1,62,505,11.6,0,0,69
11/15/2023 9:00,18,48,469,16.6,0,0,221
11/15/2023 10:00,21.2,38,473,20.1,0,0,582
11/15/2023 11:00,19.2,34,436,17.6,0,0,722
11/15/2023 12:00,20.2,33,428,18.1,0,0,355
11/15/2023 13:00,21.7,28,425,18.6,0,0,396
11/15/2023 14:00,23.5,27,435,23.4,0,0,490
11/15/2023 15:00,19.7,30,427,17.5,0,0,233
11/15/2023 16:00,17.7,39,420,15.6,0,0,91
11/15/2023 17:00,16.7,50,425,14,0,0,0
11/15/2023 18:00,15.8,55,441,12.4,0,0,0
11/15/2023 19:00,15.2,57,454,11.9,0,0,0
11/15/2023 20:00,14.9,58,465,11.6,0,0,0
11/15/2023 21:00,14.4,59,468,11.2,0,0,0
11/15/2023 22:00,13.9,59,475,10.7,0,0,0
11/15/2023 23:00,13.3,59,470,10,0,0,0
11/16/2023 0:00,12.8,59,477,9.6,0,0,0
11/16/2023 1:00,12.9,60,477,10,0,0,0
11/16/2023 2:00,13.3,61,485,10.3,0,0,0
11/16/2023 3:00,13.4,60,484,10.2,0,0,0
11/16/2023 4:00,13.6,61,485,10.5,0,0,0
11/16/2023 5:00,13.8,61,476,10.7,0,0,0
11/16/2023 6:00,14,62,491,10.9,0,0,0
11/16/2023 7:00,14.4,63,507,11.3,0,0,0
11/16/2023 8:00,15.1,66,532,12.5,0,0,37
11/16/2023 9:00,16.7,67,558,13.3,0,0,41
11/16/2023 10:00,17.3,63,552,13.6,0,0,112
11/16/2023 11:00,17.3,63,503,13.8,0,0,136
11/16/2023 12:00,17.4,63,460,12.7,0,0,49
11/16/2023 13:00,17,65,458,14,0,0,38
11/16/2023 14:00,17.1,65,461,13.4,0,0,34
11/16/2023 15:00,17,66,488,13.4,0,0,14
11/16/2023 16:00,16.6,66,481,13.5,0,0,13
11/16/2023 17:00,16.4,66,505,13.6,0,0,0
11/16/2023 18:00,15.4,64,505,12.2,0,0,0
11/16/2023 19:00,15.4,66,494,12.3,0,0,0
11/16/2023 20:00,15.5,66,497,12.5,0,0,0
11/16/2023 21:00,14.8,65,518,10.6,0,0,0
11/16/2023 22:00,13.4,64,565,9.7,0,0,0
11/16/2023 23:00,13.8,68,587,10.3,0,0,0
11/17/2023 0:00,14.8,66,586,11.7,0,0,0
11/17/2023 1:00,15.2,66,581,12.2,0,0,0
11/17/2023 2:00,15.5,66,569,12.3,0,0,0
11/17/2023 3:00,15.3,65,555,12.1,0,0,0
11/17/2023 4:00,15.3,65,548,12.1,0,0,0
11/17/2023 5:00,14.6,63,538,11.2,0,0,0
11/17/2023 6:00,13.2,62,520,10,0,0,0
11/17/2023 7:00,11.9,61,504,8.6,0,0,0
11/17/2023 8:00,11,62,492,8.5,0,0,43
11/17/2023 9:00,18.6,38,439,19.8,0,0,192
11/17/2023 10:00,17.3,26,408,13.9,0,0,291
11/17/2023 11:00,15.6,39,413,12.4,0,0,181
11/17/2023 12:00,17.9,51,412,13.2,0,0,45
11/17/2023 13:00,19.2,39,408,15.6,0,0,207
11/17/2023 14:00,16.5,55,402,13.3,0,0,21
11/17/2023 15:00,14.9,59,391,12.2,0,0,69
11/17/2023 16:00,16.4,59,389,14,0,0,77
11/17/2023 17:00,14.5,59,384,11.2,0,0,0
11/17/2023 18:00,13.1,60,388,10,0,0,0
11/17/2023 19:00,13.1,61,389,10,0,0,0
11/17/2023 20:00,12.9,61,399,9.7,0,0,0
11/17/2023 21:00,12.9,61,401,9.7,0,0,0
11/17/2023 22:00,12.4,61,401,9.2,0,0,0
11/17/2023 23:00,11.7,60,404,8.6,0,0,0
11/18/2023 0:00,11.3,61,399,8.3,0,0,0
11/18/2023 1:00,11,61,401,8,0,0,0
11/18/2023 2:00,10.9,60,406,7.9,0,0,0
11/18/2023 3:00,10.6,60,405,7.6,0,0,0
11/18/2023 4:00,10.4,60,402,7.3,0,0,0
11/18/2023 5:00,10.1,59,405,6.9,0,0,0
11/18/2023 6:00,9.3,58,414,6.2,0,0,0
11/18/2023 7:00,8.8,59,408,5.9,0,0,0
11/18/2023 8:00,8.9,61,408,6.3,0,0,40
11/18/2023 9:00,13.9,55,423,11.9,0,0,120
11/18/2023 10:00,19,50,416,16.1,0,0,289
11/18/2023 11:00,17.7,36,414,16.3,0,0,752
11/18/2023 12:00,17.3,34,409,14,0,0,261
11/18/2023 13:00,16.8,36,410,13.5,0,0,257
11/18/2023 14:00,20.1,34,425,18.1,0,0,418
11/18/2023 15:00,17.4,34,412,12.7,0,0,208
11/18/2023 16:00,16.3,48,414,13.5,0,0,40
11/18/2023 17:00,16.2,53,417,13.1,0,0,0
11/18/2023 18:00,16,58,421,12.6,0,0,0
11/18/2023 19:00,15.8,61,423,12.4,0,0,0
11/18/2023 20:00,15.5,61,430,12.2,0,0,0
11/18/2023 21:00,15,60,430,11.4,0,0,0
11/18/2023 22:00,13.1,60,442,9.9,0,0,0
11/18/2023 23:00,12.6,61,437,9.8,0,0,0
11/19/2023 0:00,12.5,60,446,9.2,0,0,0
11/19/2023 1:00,11.3,60,440,8.1,0,0,0
11/19/2023 2:00,10.8,60,447,7.7,0,0,0
11/19/2023 3:00,10.3,59,445,7.2,0,0,0
11/19/2023 4:00,10.3,60,447,7.3,0,0,0
11/19/2023 5:00,10.5,62,443,7.8,0,0,0
11/19/2023 6:00,11,62,453,8.2,0,0,0
11/19/2023 7:00,11.6,61,451,8.2,0,0,0
11/19/2023 8:00,11.3,61,449,8.7,0,0,53
11/19/2023 9:00,19,50,448,16.6,0,0,211
11/19/2023 10:00,19,43,420,16,0,0,260
11/19/2023 11:00,20.1,40,409,18.9,0,0,257
11/19/2023 12:00,20.3,40,400,18,0,0,296
11/19/2023 13:00,18.8,47,396,17.1,0,0,288
11/19/2023 14:00,19,47,406,16.5,0,0,171
11/19/2023 15:00,18.4,50,389,16,0,0,111
11/19/2023 16:00,17.4,52,403,14.7,0,0,54
11/19/2023 17:00,17.4,57,405,13.9,0,0,0
11/19/2023 18:00,17,63,409,13.5,0,0,0
11/19/2023 19:00,17.1,66,420,13.7,0,0,0
11/19/2023 20:00,16.1,63,428,12.6,0,0,0
11/19/2023 21:00,15,63,432,11.8,0,0,0
11/19/2023 22:00,14.3,62,436,11.2,0,0,0
11/19/2023 23:00,13.8,62,441,10.8,0,0,0
11/20/2023 0:00,13.2,61,439,10.1,0,0,0
11/20/2023 1:00,12.9,62,440,9.9,0,0,0
11/20/2023 2:00,12.3,61,446,9.1,0,0,0
11/20/2023 3:00,11.2,60,445,8.2,0,0,0
11/20/2023 4:00,10.6,60,438,7.6,0,0,0
11/20/2023 5:00,10.2,60,444,7.2,0,0,0
11/20/2023 6:00,9.8,60,444,6.8,0,0,0
11/20/2023 7:00,9.4,60,453,6.5,0,0,0
11/20/2023 8:00,9.6,61,455,6.9,0,0,43
11/20/2023 9:00,17,41,449,17.5,0,0,214
11/20/2023 10:00,16.6,38,420,15.1,0,0,324
11/20/2023 11:00,17.9,32,421,17.4,0,0,800
11/20/2023 12:00,19,29,418,18.9,0,0,623
11/20/2023 13:00,18.6,31,414,21.5,0,0,376
11/20/2023 14:00,20.8,25,427,18.5,0,0,560
11/20/2023 15:00,18.9,25,419,16.6,0,0,175
11/20/2023 16:00,18.3,30,416,15.9,0,0,127
11/20/2023 17:00,15.7,42,426,11.3,0,0,0
